2025-05-28 12:30:27 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [intelligent-analysis-agent] - 日志目录: logs
2025-05-28 14:05:20 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 14:05:20 | INFO     | __main__:analyze_data:349 - 开始执行数据分析...
2025-05-28 14:05:20 | INFO     | __main__:analyze_data:358 - 当前对话历史长度: 0
2025-05-28 14:05:20 | ERROR    | __main__:analyze_data:436 - 执行分析时出错 (耗时: 0.00秒): 
2025-05-28 14:05:20 | ERROR    | logger_config:log_error_with_context:137 - [ERROR] ClosedResourceError:  | Context: 用户请求=分析/home/work/disk1/LLM-ljw/agent/analysis-agent/da | 分析类型=auto | 处理时间=0.00s
2025-05-28 14:05:20 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析失败 | Data: 原因= | 处理时间=0.00s
2025-05-28 14:05:23 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 14:05:23 | INFO     | __main__:update_agent_tools:242 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 14:05:23 | INFO     | __main__:enable_server:472 - 服务器 correlation 已启用
2025-05-28 14:05:30 | INFO     | __main__:analyze_data:331 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 14:05:30 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 14:05:30 | INFO     | __main__:analyze_data:349 - 开始执行数据分析...
2025-05-28 14:05:30 | INFO     | __main__:analyze_data:358 - 当前对话历史长度: 0
2025-05-28 14:06:21 | INFO     | __main__:analyze_data:380 - 分析完成，耗时: 51.78秒
2025-05-28 14:06:21 | INFO     | __main__:analyze_data:384 - 输出为工具调用结果
2025-05-28 14:06:21 | INFO     | logger_config:log_with_tag:108 - [ANALYSIS] 分析完成: | 季节 \ 风向方位 | 北 | 东北 | 东 | 东南 | 南 | 西南 | 西 | 西北 |
|---|---|---|---|---|---|---|---|---|
| 春 | 0.078 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 |
| 夏 | 0.256 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | ...
2025-05-28 14:06:21 | INFO     | logger_config:log_performance:129 - [PERF] Data Analysis: 51.779s 
2025-05-28 14:06:21 | INFO     | __main__:analyze_data:409 - 历史对话：
[{'role': 'user', 'content': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性'}, {'arguments': '{"correlation_method":"pearson","correlation_vars":["风速","臭氧浓度"],"filters":{"站点":"达旗白塔公园"},"group_by":["季节","风向方位"],"max_file_size_mb":100,"min_sample_size":30,"read_data_param":{"read_data_method":"PANDAS","read_data_query":"/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx"}}', 'call_id': 'call_ayijf89q', 'name': 'correlation_analysis', 'type': 'function_call', 'id': '__fake_id__'}, {'call_id': 'call_ayijf89q', 'output': '{"type":"text","text":"| 季节 \\\\ 风向方位 | 北 | 东北 | 东 | 东南 | 南 | 西南 | 西 | 西北 |\\n|---|---|---|---|---|---|---|---|---|\\n| 春 | 0.078 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 |\\n| 夏 | 0.256 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 0.457 | 数据不足 |\\n| 秋 | 0.143 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 |\\n| 冬 | 0.305 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 |\\n","annotations":null}', 'type': 'function_call_output'}]
2025-05-28 14:06:21 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析完成 | Data: 分析类型=auto | 对话轮次=1 | 处理时间=51.78s | 成功=True
2025-05-28 14:11:11 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 14:11:11 | INFO     | __main__:update_agent_tools:242 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 14:11:11 | INFO     | __main__:enable_server:472 - 服务器 correlation 已启用
2025-05-28 14:11:14 | INFO     | __main__:reset_conversation:456 - 对话已重置
2025-05-28 14:11:14 | INFO     | logger_config:log_business_event:145 - [EVENT] 会话重置
2025-05-28 14:11:15 | INFO     | __main__:analyze_data:331 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 14:11:15 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 14:11:15 | INFO     | __main__:analyze_data:349 - 开始执行数据分析...
2025-05-28 14:11:15 | INFO     | __main__:analyze_data:358 - 当前对话历史长度: 0
2025-05-28 14:12:10 | INFO     | __main__:analyze_data:380 - 分析完成，耗时: 55.05秒
2025-05-28 14:12:10 | INFO     | __main__:analyze_data:384 - 输出为工具调用结果
2025-05-28 14:12:10 | INFO     | logger_config:log_with_tag:108 - [ANALYSIS] 分析完成: | 风向方位 \ 季节 | 春 | 夏 | 秋 | 冬 |
|---|---|---|---|---|
| 北 | 0.229 | 0.273 | 0.312 | 0.304 |
| 东北 | 0.347 | 0.304 | 0.329 | 0.28 |
| 东 | 0.098 | 0.102 | 0.375 | 0.227 |
| 东南 | 0.235 | 0.199 | 0.308 | 0.2...
2025-05-28 14:12:10 | INFO     | logger_config:log_performance:129 - [PERF] Data Analysis: 55.050s 
2025-05-28 14:12:10 | INFO     | __main__:analyze_data:409 - 历史对话：
[{'role': 'user', 'content': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性'}, {'arguments': '{"correlation_method":"pearson","correlation_vars":["风速","臭氧浓度"],"group_by":["风向方位","季节"],"min_sample_size":30,"read_data_param":{"read_data_method":"PANDAS","read_data_query":"/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx"}}', 'call_id': 'call_e7ttso31', 'name': 'correlation_analysis', 'type': 'function_call', 'id': '__fake_id__'}, {'call_id': 'call_e7ttso31', 'output': '{"type":"text","text":"| 风向方位 \\\\ 季节 | 春 | 夏 | 秋 | 冬 |\\n|---|---|---|---|---|\\n| 北 | 0.229 | 0.273 | 0.312 | 0.304 |\\n| 东北 | 0.347 | 0.304 | 0.329 | 0.28 |\\n| 东 | 0.098 | 0.102 | 0.375 | 0.227 |\\n| 东南 | 0.235 | 0.199 | 0.308 | 0.254 |\\n| 南 | 0.222 | 0.153 | 0.259 | 0.243 |\\n| 西南 | 0.453 | 0.405 | 0.295 | 0.399 |\\n| 西 | 0.469 | 0.474 | 0.456 | 0.529 |\\n| 西北 | 0.385 | 0.36 | 0.351 | 0.473 |\\n","annotations":null}', 'type': 'function_call_output'}]
2025-05-28 14:12:10 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析完成 | Data: 分析类型=auto | 对话轮次=1 | 处理时间=55.05s | 成功=True
2025-05-28 14:14:19 | INFO     | __main__:reset_conversation:456 - 对话已重置
2025-05-28 14:14:19 | INFO     | logger_config:log_business_event:145 - [EVENT] 会话重置
2025-05-28 14:14:22 | INFO     | __main__:analyze_data:331 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 14:14:22 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 14:14:22 | INFO     | __main__:analyze_data:349 - 开始执行数据分析...
2025-05-28 14:14:22 | INFO     | __main__:analyze_data:358 - 当前对话历史长度: 0
2025-05-28 14:15:14 | INFO     | __main__:analyze_data:380 - 分析完成，耗时: 52.13秒
2025-05-28 14:15:14 | INFO     | __main__:analyze_data:384 - 输出为工具调用结果
2025-05-28 14:15:14 | INFO     | logger_config:log_with_tag:108 - [ANALYSIS] 分析完成: | 季节 \ 风向方位 | 北 | 东北 | 东 | 东南 | 南 | 西南 | 西 | 西北 |
|---|---|---|---|---|---|---|---|---|
| 春 | 0.078 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 |
| 夏 | 0.256 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | ...
2025-05-28 14:15:14 | INFO     | logger_config:log_performance:129 - [PERF] Data Analysis: 52.133s 
2025-05-28 14:15:14 | INFO     | __main__:analyze_data:409 - 历史对话：
[{'role': 'user', 'content': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性'}, {'arguments': '{"correlation_method":"pearson","correlation_vars":["风速","臭氧浓度"],"filters":{"站点":"达旗白塔公园"},"group_by":["季节","风向方位"],"max_file_size_mb":100,"min_sample_size":30,"read_data_param":{"read_data_method":"PANDAS","read_data_query":"/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx"}}', 'call_id': 'call_gcdv3a1w', 'name': 'correlation_analysis', 'type': 'function_call', 'id': '__fake_id__'}, {'call_id': 'call_gcdv3a1w', 'output': '{"type":"text","text":"| 季节 \\\\ 风向方位 | 北 | 东北 | 东 | 东南 | 南 | 西南 | 西 | 西北 |\\n|---|---|---|---|---|---|---|---|---|\\n| 春 | 0.078 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 |\\n| 夏 | 0.256 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 0.457 | 数据不足 |\\n| 秋 | 0.143 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 |\\n| 冬 | 0.305 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 | 数据不足 |\\n","annotations":null}', 'type': 'function_call_output'}]
2025-05-28 14:15:14 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析完成 | Data: 分析类型=auto | 对话轮次=1 | 处理时间=52.13s | 成功=True
2025-05-28 14:16:52 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [intelligent-analysis-agent] - 日志目录: logs
2025-05-28 14:16:52 | INFO     | __main__:initialize_system:250 - 开始初始化智能数据分析系统...
2025-05-28 14:16:52 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 14:16:52 | INFO     | __main__:initialize_server:128 - 服务器 regression 已禁用，跳过初始化
2025-05-28 14:16:52 | INFO     | __main__:initialize_server:128 - 服务器 clustering 已禁用，跳过初始化
2025-05-28 14:16:52 | INFO     | __main__:initialize_server:128 - 服务器 statistics 已禁用，跳过初始化
2025-05-28 14:16:52 | INFO     | __main__:update_agent_tools:242 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 14:16:52 | INFO     | __main__:initialize_system:262 - 系统初始化完成: 1/4 个服务器成功启动
2025-05-28 14:16:52 | INFO     | __main__:initialize_system:266 -   - correlation: 成功
2025-05-28 14:16:52 | INFO     | __main__:initialize_system:266 -   - regression: 失败
2025-05-28 14:16:52 | INFO     | __main__:initialize_system:266 -   - clustering: 失败
2025-05-28 14:16:52 | INFO     | __main__:initialize_system:266 -   - statistics: 失败
2025-05-28 14:17:00 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [intelligent-analysis-agent] - 日志目录: logs
2025-05-28 14:17:00 | INFO     | __main__:initialize_system:250 - 开始初始化智能数据分析系统...
2025-05-28 14:17:00 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 14:17:00 | INFO     | __main__:initialize_server:128 - 服务器 regression 已禁用，跳过初始化
2025-05-28 14:17:00 | INFO     | __main__:initialize_server:128 - 服务器 clustering 已禁用，跳过初始化
2025-05-28 14:17:00 | INFO     | __main__:initialize_server:128 - 服务器 statistics 已禁用，跳过初始化
2025-05-28 14:17:00 | INFO     | __main__:update_agent_tools:242 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 14:17:00 | INFO     | __main__:initialize_system:262 - 系统初始化完成: 1/4 个服务器成功启动
2025-05-28 14:17:00 | INFO     | __main__:initialize_system:266 -   - correlation: 成功
2025-05-28 14:17:00 | INFO     | __main__:initialize_system:266 -   - regression: 失败
2025-05-28 14:17:00 | INFO     | __main__:initialize_system:266 -   - clustering: 失败
2025-05-28 14:17:00 | INFO     | __main__:initialize_system:266 -   - statistics: 失败
2025-05-28 14:17:04 | INFO     | __main__:reset_conversation:456 - 对话已重置
2025-05-28 14:17:04 | INFO     | logger_config:log_business_event:145 - [EVENT] 会话重置
2025-05-28 14:17:07 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 14:17:07 | INFO     | __main__:update_agent_tools:242 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 14:17:07 | INFO     | __main__:enable_server:472 - 服务器 correlation 已启用
2025-05-28 14:17:09 | INFO     | __main__:analyze_data:331 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 14:17:09 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 14:17:09 | INFO     | __main__:analyze_data:349 - 开始执行数据分析...
2025-05-28 14:17:09 | INFO     | __main__:analyze_data:358 - 当前对话历史长度: 0
2025-05-28 14:17:30 | INFO     | __main__:analyze_data:380 - 分析完成，耗时: 20.95秒
2025-05-28 14:17:30 | INFO     | __main__:analyze_data:384 - 输出为工具调用结果
2025-05-28 14:17:30 | INFO     | logger_config:log_with_tag:108 - [ANALYSIS] 分析完成: 分析失败: name 'min_sample_size' is not defined...
2025-05-28 14:17:30 | INFO     | logger_config:log_performance:129 - [PERF] Data Analysis: 20.954s 
2025-05-28 14:17:30 | INFO     | __main__:analyze_data:409 - 历史对话：
[{'role': 'user', 'content': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性'}, {'arguments': '{"correlation_method":"pearson","correlation_vars":["风速","臭氧浓度"],"filters":{"站点":"达旗白塔公园"},"group_by":["风向方位","季节"],"min_sample_size":30,"read_data_param":{"read_data_method":"PANDAS","read_data_query":"/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx"}}', 'call_id': 'call_6uo2rpqv', 'name': 'correlation_analysis', 'type': 'function_call', 'id': '__fake_id__'}, {'call_id': 'call_6uo2rpqv', 'output': '{"type":"text","text":"分析失败: name \'min_sample_size\' is not defined","annotations":null}', 'type': 'function_call_output'}]
2025-05-28 14:17:30 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析完成 | Data: 分析类型=auto | 对话轮次=1 | 处理时间=20.95s | 成功=True
2025-05-28 14:39:42 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [intelligent-analysis-agent] - 日志目录: logs
2025-05-28 14:39:42 | INFO     | __main__:initialize_system:250 - 开始初始化智能数据分析系统...
2025-05-28 14:39:42 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 14:39:42 | INFO     | __main__:initialize_server:128 - 服务器 regression 已禁用，跳过初始化
2025-05-28 14:39:42 | INFO     | __main__:initialize_server:128 - 服务器 clustering 已禁用，跳过初始化
2025-05-28 14:39:42 | INFO     | __main__:initialize_server:128 - 服务器 statistics 已禁用，跳过初始化
2025-05-28 14:39:42 | INFO     | __main__:update_agent_tools:242 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 14:39:42 | INFO     | __main__:initialize_system:262 - 系统初始化完成: 1/4 个服务器成功启动
2025-05-28 14:39:42 | INFO     | __main__:initialize_system:266 -   - correlation: 成功
2025-05-28 14:39:42 | INFO     | __main__:initialize_system:266 -   - regression: 失败
2025-05-28 14:39:42 | INFO     | __main__:initialize_system:266 -   - clustering: 失败
